#	startTime:1560566366968
#	SiteID:5cd56b6ae2acfd2d33b59ccb	SiteName:七宝万科广场	FloorId:5cd56b6be2acfd2d33b59d6e	FloorName:F1
#	Brand:vivo	Model:vivo X20A	AndroidName:8.1.0	APILevel:27	
#	type:1	name:LSM6DS3TRCTRC Accelerometer	version:1	vendor:STMicroelectronics	resolution:5.950928E-4	power:0.15	maximumRange:78.4532
#	type:4	name:LSM6DS3TRCTRC Gyroscope	version:1	vendor:STMicroelectronics	resolution:6.1035156E-4	power:0.45	maximumRange:17.453293
#	type:2	name:AK09911 Magnetometer	version:1	vendor:AKM	resolution:0.1	power:0.24	maximumRange:4900.0
#	VersionName:v20190612-nightly	VersionCode:263	
1560566366969	TYPE_WAYPOINT	107.48422	120.17882
1560566367881	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	9ffdaee6a407d2793d7bf5500be2d507fc4e9582	-78	5320	1560566367725
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	395823732af296269996360ff5fe1ebd346e1360	-64	5765	1560566367226
1560566367881	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	98d9e95e8110dc4cd0e1fe4d61df11684fc63a32	-79	5320	1560566367727
1560566367881	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	c1e08a03c58f0a008a7f7f810b1b0d11c9934610	-85	5240	1560566367125
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	1adf2c53735253002c146b619c93afd7a70efae6	-64	5765	1560566367209
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	7b049f39889d9d3254e4b7df26b0bb9675c69882	-65	5765	1560566367210
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	62ba7df4036143aa58ab91ef31d1620236b83c3e	-66	5825	1560566367339
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	7e3f390355d74264d55fce1ab1d83e4ecedb06f9	-80	5805	1560566367297
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a7bbf9139cc53ecba248bcedd577943b8b12a8bc	-76	5825	1560566367345
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0089703cdd42240c83d95fe8033bfb91bbb39d7e	-64	5785	1560566351407
1560566367881	TYPE_WIFI	fd65a3b890836e243036addeadc3ebea485b163c	7fcb3bdef04d87ff5bf5c2172043841d8c63bab9	-80	5180	1560566367031
1560566367881	TYPE_WIFI	f71459c1f73efa6d5a277a098d42bf003aeeab31	e213e36ae3afc868ae08771a9d0f9e8e7dfbe188	-80	5180	1560566367033
1560566367881	TYPE_WIFI	8a8d00f8a5b0461cb057080b81f0c4311396280a	32a987559ddbef157a4ca191c87e69c269d8b18f	-80	5180	1560566367036
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	af59041e18b745901d3c6c9a79a44832ab8b670a	-71	5745	1560566367160
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	4f608a910509651beeb728e2b3751b9c1d82d35c	-81	5765	1560566367193
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	e59bda2a7d9caf3338b1349ee8df6e44349f4eb0	-78	5765	1560566367209
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	42de5dbc83bc8f14e84121d04ea92970e99d27c5	-71	5785	1560566367247
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	108f05d9cf77d8469779f7b79a9706b16a0615e6	-66	5825	1560566367338
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a48e3852b4fc2868857f25d7b3059c320f7ebed0	-75	5825	1560566367341
1560566367881	TYPE_WIFI	b8ea8cf3e81583f91a2d3f5253da09b1276d86ba	a9494f130a508be43cb100e845145f8e88c809f2	-92	5300	1560566367696
1560566367881	TYPE_WIFI	0fb7829a156177ef302df7af7cd04f2872f5e902	7a9f50836b99328acf66b6d1f1e8d19f99c0f0f6	-87	5220	1560566367083
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	61af68040fb00bbe425c98ef9e7f5f68a6c4194c	-79	5745	1560566367178
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	93a952a74014015e793cb1af7493edfc55f15e58	-79	5745	1560566351327
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	4ceb37c8505fec3a0499c08125c14c81b17d406c	-80	5745	1560566367168
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	10a3bda03dc02d232e90214046cbe3b43c62356e	-79	5765	1560566351362
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	13630ad242b083c9ac5bb526b6ca91a5a137423b	-74	5765	1560566351372
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	78556d746a372e948214eea764365792595109e1	-79	5765	1560566351373
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e950f844c755f5641fa36c8a30633bd15efe49f5	-79	5785	1560566367265
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	2a56da362a86a013d18f66fe116d639523245a17	-79	5805	1560566367312
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	52eda79e3e9fc09d6e0d819796614e5bce9d7b17	-87	5805	1560566351454
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	695ad5fa412614d8752d885648b890aa94a68f28	-68	5825	1560566367337
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	53f88a4cc61904de31c54e9f3b23638e91f7ecb8	-74	5825	1560566351501
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	2afa38783412a4f42fcbabdf7d81eeb33e73aeb1	-72	5825	1560566351506
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	c9ba87ada7327274b139e4bd0c8df3caeefe6839	-79	5785	1560566351420
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	5c3649e2e7b34871200cfa7d2fe7f690d5412f1f	-74	5825	1560566367338
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	f73e3f22a53484c14b8a99b1b70a404feb96dc48	-84	5825	1560566367332
1560566367881	TYPE_WIFI	808c95f12ed40b459c0105a91eb22bf66aa1f0ba	4998b521ff8d4af0710266026a1e1d3690c80688	-87	5220	1560566367084
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	eefcac369575759f15857d60a40e364cb3ac0765	-74	5745	1560566367171
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	03e053be61625f3116eccdacf2f8e7fb4f441c5c	-73	5765	1560566351365
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	c2a76ebcc0705407fb2b652865e8a649c0511152	-81	5765	1560566351376
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	abe6e0e2fa247f6ab2b35eed401614ca1a5203c3	-81	5785	1560566367247
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	89d42aca43e8775221818797cffd50df2b3d9e10	-77	5785	1560566367245
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	d5147188aa5b72049b5c79601878cc447577c3d2	-74	5745	1560566367169
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	173d00f2c7ce5213439496edeea2e5c2d74f9899	-85	5765	1560566367215
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	dbed478cf2493c5bc1e0fa153f63ba7cf4c814b4	-82	5785	1560566367254
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	3faea049f1bafcd8caf14d4aab508eb9b32b1894	-88	5805	1560566351462
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	997949742fe5b76290ec955faeb4c30dfae111bb	-80	5805	1560566351454
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	79d10234763d4ed3ba63370b3f6a4f22ec0d4de1	-79	5825	1560566351472
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	78f06fb475f43792c700f5401c0a05ded9654d8b	-59	2412	1560566351200
1560566367881	TYPE_WIFI	ca80aeb8447fa1048e45429c65903b004e5ef023	0876a3c256501b9cc7bf836b8551332bfb39de62	-85	5240	1560566367137
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	b04813d96af1466639a8ee77e0ff672cfc85dfa2	-89	5745	1560566351304
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	fbe06d260f42c8323c1ccc1b4dcdc728eb2619a9	-86	5765	1560566367216
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fe1a8fa7ecae1577f9621e3aba5a32c2fd7d5117	-84	5765	1560566367228
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	821c18c3849f8ce65df7d7e1233c701b65418b38	-89	5765	1560566351365
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	9384bfd1d67e973fd3e43ecac22ea3a722cb5d45	-77	5765	1560566367210
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e3b04272bb0a4e8c88046ec659eca5248b5a9141	-86	5765	1560566351370
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	8ee9d0f46ab2885e8ef409bd17c9ea3c1abf9a71	-81	5765	1560566351370
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	9c6e3d4e48b64caaebc178bc62c3bad71b70ddb8	-85	5765	1560566351375
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a298f7c4eca92ec61bc3eb680736d5acf1be625c	-84	5785	1560566367263
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	59cb32a984df17a9f4de8a6df3ba54708517b153	-87	5785	1560566351393
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fe375cfeeff1b1f36b477eb1ca69e4e8cd4f2cd5	-82	5785	1560566367266
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	cc43c3883e2d5e733adef56b12c52f0e339d84b4	-75	5785	1560566367254
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	2917f8c9baa75d5b3d96329b04fbbf7561f88999	-89	5785	1560566351402
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e76e2d5d4f2be11cd81baf589f4cb2c2ed28f4e4	-73	5785	1560566351411
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e6966d3da82bd7a8ea5028559463ca12b44276fa	-85	5785	1560566351417
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	5d9c1b162385edf3ef4576b97904a0bda7539f7d	-86	5785	1560566351419
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	c88d181183c3139fdf23e177348fd91776549ea9	-75	5805	1560566367294
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	e1aa535c2fa1b097c9bdd4c62d15305e7a932640	-80	5805	1560566367306
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	ed4cefdd9aaf399608b701b8a75d1731442cdc42	-69	5805	1560566367306
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0b9bd13eaf09e34bade906b1591d32c8caf03619	-74	5805	1560566367309
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	797890bb34994b4f20539d4f401e27c7427944fd	-86	5805	1560566367310
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	2dad170436539dce96da848f311702be9c965226	-79	5805	1560566367295
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	e260ea08eb3825240e5469bf095f268faf204f13	-75	5805	1560566351454
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	ad5864f06e3e9ebdf595a15951a91a3210414254	-87	5825	1560566351478
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	4afc991e4816827e8a135ee61f4a32c22dee0f85	-73	5825	1560566351487
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	91dc337950c4e7e1923593d9fa73805345198748	-86	5825	1560566351487
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	9444f19119d7bc5a36ecab73e910e1138c734f96	-69	5825	1560566351506
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	83d99b8a0a987fab08d175d7402066348a2c3734	-72	5825	1560566351494
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	066cdd61c36403e2df0a138ca3501314ca2d84bd	-78	5825	1560566351495
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	54f5ca830c4ac0685115f072da5584f670175a68	-83	5825	1560566351505
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	0e0f1df85c004aeb10ab1f7c9c4185cfce109d9e	-58	2462	1560566351629
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	1707b182e32674e8309848317be34c2b9087d497	-53	2412	1560566367029
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	93f8c9cd3522ab9c5f5f0890d44c82937edb5b42	-74	5745	1560566367170
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	542d4af15f16673ca80672b4fa3f41265c0338dc	-84	5745	1560566367153
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	536d7d2dc83cc0e0e142b4a3873b741f59bb6055	-76	5745	1560566367156
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	ded2cfbf5d1e7851b2c77c57b65c87cb1a79d468	-81	5745	1560566367164
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	c9de26c0021960c7354ddd988f8ab67659c76cd2	-85	5745	1560566367167
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	37d4b112768858cae2cb66230de5be307fd24496	-85	5745	1560566367179
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	a4eb38a13535f28f9a61e765ea3b0344fd4f0007	-84	5745	1560566367179
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	c2a70f4b02eaadc88fdea0693e534178f998be4b	-91	5745	1560566367185
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	b778725d3162ef79cb2b78a8d1f63c093260ee2e	-89	5765	1560566367193
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	b425cb4cd73a7a84ec3913917edd0d1e2402a4e9	-74	5765	1560566367199
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	5728d0612a3164f36aeada1945ff4913458fa17b	-88	5765	1560566367204
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	1bac6928f6de6c2c25d014fb07e0ee3f2dcaf252	-78	5765	1560566367211
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	be10c2b2482527be5cd4da4e14007e619e9601b8	-76	5785	1560566367236
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	7ec621b24ff43ee9575dd1b718692832d5f5768d	-89	5785	1560566367237
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	c20d05cfbd6f237401c2d7de2b52a2dd646653ee	-89	5785	1560566367238
1560566367881	TYPE_WIFI	e50864b2e471c30a24e28bef8dd998eae7dfe513	dd22566a42aa04f1f7c043025be85f5aa7b2c0f0	-88	5785	1560566367243
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	f80008186a88e8739d71a7c034f83f7500ff94f3	-54	2437	1560566367247
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	f8ffccd478f3b44b3330e38a99ba82beb8a5b48e	-80	5785	1560566367248
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	1c961ca32456eec0323a5dfabe4071e2133dfd23	-84	5785	1560566367257
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	6955e4be949f6e4cef8ba8d0f344b7bf10e1b677	-88	5785	1560566367258
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fbb034323290beb17431199e90c1c641739a8da2	-81	5785	1560566367258
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	b470b3b1f485903ea60d6dc7a56fd0927337096c	-79	5805	1560566367279
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	cec488210dd9b4f6bd6a4d8405890c06ed6a041c	-79	5805	1560566367282
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	0614e93d7f732529efc075204c8ba87dfe7785cc	-86	5805	1560566367286
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	154858a685f7907e220662b1775447268dcc6924	-85	5805	1560566367290
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	d359fb80dac581ba6eb1a1067ce69fbc61b7d7be	-83	5805	1560566367291
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	860bf8ddd0871e7ab62c1a3cb871bc7788af0292	-75	5825	1560566367324
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	fc236c5963dee74f4fd61ced4745d301b9fbfe09	-80	5825	1560566367343
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	89bfe226f59956f5e03d32a55bd0d9323d77cd89	-69	5825	1560566367344
1560566367881	TYPE_WIFI	06d8c9c5dd623f5c9bfce663e7e69ab9656d39da	e97894c7c06831074a7984bee207cc0de5983d84	-65	5825	1560566367344
1560566367881	TYPE_WIFI	635d95f744bcff77300caf80912675a3c04c5d46	fa2211e65a2f2b4a41eda460e92654d183de830c	-88	5825	1560566367354
1560566367881	TYPE_WIFI	d926f6a0424610945a3c2e08ae4852a1288904d1	2eaf97cf0c82a34df056f504d97c0963e0c5d759	-57	2462	1560566367439
1560566367881	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	e4e1b1693b2eb53ac0e8cf940757b7be01b2feb1	-91	5300	1560566367691
1560566367881	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	f568a9403113e6514161274691b5d2d761d204ba	-92	5300	1560566367694
1560566367881	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	ce4f93a115429dce80d1320bdf90315206d5b489	-92	5300	1560566367695
1560566367881	TYPE_WIFI	da39a3ee5e6b4b0d3255bfef95601890afd80709	0a1f801a950e70c00bf5ef223bb5b3b3bc6d16fc	-92	5300	1560566367695
1560566367881	TYPE_WIFI	ca969a043e538dab9b1e3d3bf0e82b34c962e019	b9a20656e4b0103aa673d97475b8ec74b6a747f0	-91	5300	1560566367695
1560566367881	TYPE_WIFI	0fb7829a156177ef302df7af7cd04f2872f5e902	510dbfa20ba4cf2cc93fdff5c340572cd558cec0	-88	5280	1560566367683
1560566367862	TYPE_ACCELEROMETER	-0.7573242	-0.44148254	12.909271
1560566367862	TYPE_MAGNETIC_FIELD	-20.699999	-30.42	-18.66
1560566367862	TYPE_GYROSCOPE	0.65296936	0.003982544	0.2527008
1560566367862	TYPE_ROTATION_VECTOR	0.039914817	0.022536155	-0.94775707
1560566367862	TYPE_MAGNETIC_FIELD_UNCALIBRATED	44.1	-54.6	-66.84
1560566367862	TYPE_GYROSCOPE_UNCALIBRATED	0.66033936	0.0073394775	0.24647522
1560566367862	TYPE_ACCELEROMETER_UNCALIBRATED	-0.56111145	-0.30508423	13.519455
1560566367882	TYPE_ACCELEROMETER	-0.6305084	-0.899704	12.071793
1560566367882	TYPE_MAGNETIC_FIELD	-20.699999	-30.42	-18.66
1560566367882	TYPE_GYROSCOPE	0.58638	-0.118499756	0.25546265
1560566367882	TYPE_ROTATION_VECTOR	0.039914817	0.022536155	-0.94775707
1560566367882	TYPE_MAGNETIC_FIELD_UNCALIBRATED	44.1	-54.6	-66.84
1560566367882	TYPE_GYROSCOPE_UNCALIBRATED	0.66033936	0.0073394775	0.24647522
1560566367882	TYPE_ACCELEROMETER_UNCALIBRATED	-0.56111145	-0.30508423	13.519455
1560566367901	TYPE_ACCELEROMETER	-0.3146515	-1.1641083	11.186447
1560566367901	TYPE_MAGNETIC_FIELD	-20.88	-30.539999	-18.66
1560566367901	TYPE_GYROSCOPE	0.6221161	-0.26235962	0.19772339
1560566367901	TYPE_ROTATION_VECTOR	0.04356364	0.010602136	-0.946416
1560566367901	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.92	-54.72	-66.84
1560566367901	TYPE_GYROSCOPE_UNCALIBRATED	0.5848999	-0.19760132	0.22784424
1560566367901	TYPE_ACCELEROMETER_UNCALIBRATED	-0.1986084	-1.1557312	10.58226
1560566367920	TYPE_ACCELEROMETER	-0.28234863	-1.0528412	9.851257
1560566367920	TYPE_MAGNETIC_FIELD	-20.939999	-30.539999	-18.539999
1560566367920	TYPE_GYROSCOPE	0.7891998	-0.32650757	0.115875244
1560566367920	TYPE_ROTATION_VECTOR	0.04358686	0.0046348493	-0.9458313
1560566367920	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.859997	-54.72	-66.72
1560566367920	TYPE_GYROSCOPE_UNCALIBRATED	0.69914246	-0.30267334	0.15423584
1560566367920	TYPE_ACCELEROMETER_UNCALIBRATED	-0.5096741	-0.8231354	8.921646
1560566367939	TYPE_ACCELEROMETER	-0.5898285	-0.599411	7.8269196
1560566367939	TYPE_MAGNETIC_FIELD	-21.18	-30.72	-18.359999
1560566367939	TYPE_GYROSCOPE	0.9754944	-0.2846527	0.086242676
1560566367939	TYPE_ROTATION_VECTOR	0.043000106	-0.0026516954	-0.94547653
1560566367939	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.619995	-54.9	-66.54
1560566367939	TYPE_GYROSCOPE_UNCALIBRATED	0.8915558	-0.3249817	0.086120605
1560566367939	TYPE_ACCELEROMETER_UNCALIBRATED	-0.5862427	-0.43191528	6.715454
1560566367959	TYPE_ACCELEROMETER	-0.7537384	-0.26800537	5.7272186
1560566367959	TYPE_MAGNETIC_FIELD	-21.48	-30.72	-17.94
1560566367959	TYPE_GYROSCOPE	1.0262146	-0.12338257	0.09509277
1560566367959	TYPE_ROTATION_VECTOR	0.042797472	-0.01177591	-0.9452701
1560566367959	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.319996	-54.9	-66.12
1560566367959	TYPE_GYROSCOPE_UNCALIBRATED	1.0283813	-0.21226501	0.08581543
1560566367959	TYPE_ACCELEROMETER_UNCALIBRATED	-0.9523468	-0.13998413	4.8849487
1560566367144	TYPE_BEACON	89cb11b04122cef23388b0da06bd426c1f48a9b5	beb77c7989fb3088cb8e46ce0e894cb815e512b0	a7833463ee7901607a1988ffdaefbfe4a2346d48	-65	-78	3.7802263066558126	1c355af5982bd94a52ddc96bd5b3bbd6f062db391560566367626	TYPE_BEACON	0dfc8a69cb1a38c77454c9a3f75a8642a2d3b134	266197450a0ab967df0f567f7ac404a020d7d87d	ed7bb179578d5b7d92a018df02b9266bd717cc18	-56	-93	45.036237302850786	3e255c171b298d7de0c3cfe77307c4d490357aac1560566367817	TYPE_BEACON	89cb11b04122cef23388b0da06bd426c1f48a9b5	beb77c7989fb3088cb8e46ce0e894cb815e512b0	021956f0959e5b9390533a262d9e0ed6ef33ffd4	-65	-82	5.50634293288929	21120689cac3aeb69f36800430bbd522b6baccb01560566367978	TYPE_ACCELEROMETER	-1.031311	0.0036010742	4.388443
1560566367978	TYPE_MAGNETIC_FIELD	-21.48	-31.019999	-17.34
1560566367978	TYPE_GYROSCOPE	0.8499756	0.035125732	0.1690216
1560566367978	TYPE_ROTATION_VECTOR	0.044028096	-0.021735424	-0.9449184
1560566367978	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.319996	-55.199997	-65.520004
1560566367978	TYPE_GYROSCOPE_UNCALIBRATED	0.97280884	-0.036346436	0.120025635
1560566367978	TYPE_ACCELEROMETER_UNCALIBRATED	-0.977478	0.16751099	4.37648
1560566367997	TYPE_ACCELEROMETER	-0.84347534	0.2871399	4.634903
1560566367997	TYPE_MAGNETIC_FIELD	-21.539999	-31.199999	-16.74
1560566367997	TYPE_GYROSCOPE	0.5246887	0.057128906	0.25331116
1560566367997	TYPE_ROTATION_VECTOR	0.04666568	-0.030671569	-0.9443101
1560566367997	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.259995	-55.379997	-64.92
1560566367997	TYPE_GYROSCOPE_UNCALIBRATED	0.69088745	0.07392883	0.21348572
1560566367997	TYPE_ACCELEROMETER_UNCALIBRATED	-0.7836609	0.33021545	4.9818573
1560566368016	TYPE_ACCELEROMETER	-0.82792664	0.28834534	5.4101715
1560566368016	TYPE_MAGNETIC_FIELD	-21.72	-31.439999	-16.32
1560566368016	TYPE_GYROSCOPE	0.29164124	-0.07635498	0.26583862
1560566368016	TYPE_ROTATION_VECTOR	0.049402103	-0.036769148	-0.94338185
1560566368016	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.079994	-55.62	-64.5
1560566368016	TYPE_GYROSCOPE_UNCALIBRATED	0.39033508	-0.01159668	0.26358032
1560566368016	TYPE_ACCELEROMETER_UNCALIBRATED	-0.75613403	0.22972107	5.888733
1560566368036	TYPE_ACCELEROMETER	-0.58265686	0.18664551	6.114853
1560566368036	TYPE_MAGNETIC_FIELD	-21.72	-31.56	-15.66
1560566368036	TYPE_GYROSCOPE	0.2647705	-0.076049805	0.26766968
1560566368036	TYPE_ROTATION_VECTOR	0.05042836	-0.040463082	-0.9424037
1560566368036	TYPE_MAGNETIC_FIELD_UNCALIBRATED	43.079994	-55.739998	-63.84
1560566368036	TYPE_GYROSCOPE_UNCALIBRATED	0.25167847	-0.09590149	0.26541138
1560566368036	TYPE_ACCELEROMETER_UNCALIBRATED	-0.75613403	0.22972107	5.888733
1560566368055	TYPE_ACCELEROMETER	-0.48454285	0.30508423	5.4424744
1560566368055	TYPE_MAGNETIC_FIELD	-22.02	-31.619999	-14.94
1560566368055	TYPE_GYROSCOPE	0.33622742	0.021377563	0.23651123
1560566368055	TYPE_ROTATION_VECTOR	0.050244782	-0.043140143	-0.94150436
1560566368055	TYPE_MAGNETIC_FIELD_UNCALIBRATED	42.779995	-55.8	-63.12
